cdatetime;address;district;crimedescr;ucr_ncic_code;severity
20.01.2006 07:00;7485 24TH ST;5;MISSING PERSON;7000;2
20.01.2006 07:00;3613 RIO LOMA WAY;1;10851(A)VC TAKE VEH W/O OWNER;2404;2
20.01.2006 07:00;4390 ATTAWA AVE;4;484 PETTY THEFT/LICENSE PLATE;2399;10
20.01.2006 07:00;6121 BAMFORD DR;5;459 PC  BURGLARY RESIDENCE;2204;10
20.01.2006 07:07;7TH ST / L ST;3;TRAFFIC-ACCIDENT-NON INJURY;5400;10
20.01.2006 07:30;1924 EL CAMINO AVE;2;10851(A)VC TAKE VEH W/O OWNER;2404;7
20.01.2006 07:30;38 LANYARD CT;4;242 PC  BATTERY CIVILIAN;1313;7
20.01.2006 07:46;630 SEQUOIA PACIFIC BLVD;3;FOUND PROPERTY - I RPT;7000;1
20.01.2006 07:50;2926 0OBERLIN CT;3;459 PC  BURGLARY RESIDENCE;2204;7
20.01.2006 07:55;1300 N C ST;3;MISCELLANEOUS I RPT (ZMISC);7000;1
20.01.2006 08:00;8401 VALLEY LARK DR;5;MISSING PERSON;7000;9
20.01.2006 08:00;2700 GATEWAY OAKS DR;1;10851(A)VC TAKE VEH W/O OWNER;2404;4
20.01.2006 08:00;6770 FOLSOM BLVD;3;TRAFFIC-ACCIDENT INJURY;5400;8
20.01.2006 08:00;3113 JUDAH ST;2;475(C) PASS FORGED NOTE;252006;1
20.01.2006 08:00;1038 ACACIA AVE;2;FRAUDULENT DOCUMENTS- I RPT;7000;7
20.01.2006 08:00;1575 34TH ST;3;530/5 PC USE PERSONAL ID INFO;2604;2
20.01.2006 08:01;EXPO PKWY / LEISURE LN;2;TRAFFIC-ACCIDENT INJURY;5400;1
20.01.2006 08:04;6921 27TH ST;4;10851 VC AUTO THEFT LOCATE;2404;2
20.01.2006 08:07;3027 K ST;3;CASUALTY REPORT;7000;5
20.01.2006 08:19;HWY 99 SB / 12TH AVE;4;TRAFFIC-ACCIDENT-NON INJURY;5400;9
20.01.2006 08:25;21ST AVE / 34TH ST;6;TOWED/STORED VEH-14602/6;7000;5
20.01.2006 08:30;3555 AUBURN BLVD;2;MISSING PERSON;7000;6
20.01.2006 08:45;5860 WILKINSON ST;6;MISSING PERSON;7000;9
20.01.2006 08:53;2834 TOY AVE;4;TOWED/STORED VEHICLE;7000;9
20.01.2006 08:55;3916 0ELM ST;2;WARRANT SERVED - I RPT;7000;9
20.01.2006 08:55;7769 DIXIE LOU ST;5;10851(A)VC TAKE VEH W/O OWNER;2404;6
20.01.2006 09:00;MEADOWVIEW RD / DETROIT BLVD;5;20002(A) HIT/RUN;5401;8
20.01.2006 09:00;NORTHGATE BLVD / BRIDGEFORD DR;1;TOWED/STORED VEH-14602/6;7000;6
20.01.2006 09:00;5385 FRANKLIN BLVD;4;TOWED/STORED VEHICLE;7000;5
20.01.2006 09:00;2801 K ST;3;SUSP PERS-NO CRIME - I RPT;7000;10
20.01.2006 09:00;152 BELL AVE;2;594(B)(2)(A) VANDALISM/ -$400;2999;8
20.01.2006 09:03;2248 1/2 GRAND AVE;2;ELDER ABUSE/PHYS/MENTAL-I RPT;7000;2
20.01.2006 09:09;FRANKLIN BLVD / 29TH AVE;4;TOWED/STORED VEH-14602/6;7000;5
20.01.2006 09:11;STOCKTON BLVD / EL PARAISO AVE;6;22435/2(A) BP POSS SHOP CART;2399;3
20.01.2006 09:15;2454 DEL PASO BLVD;2;TOWED/STORED VEHICLE;7000;5
20.01.2006 09:15;FRANKLIN BLVD / COLEMAN WAY;4;TOWED/STORED VEH-14602/6;7000;1
20.01.2006 09:22;2627 57TH AVE;4;TOWED/STORED VEHICLE;7000;4
20.01.2006 09:30;13TH AVE / LAND PARK DR;4;10851(A)VC TAKE VEH W/O OWNER;2404;5
20.01.2006 09:30;2308 MATSON DR;5;594(B)(2)(A) VANDALISM/ -$400;2999;6
20.01.2006 09:30;STOCKTON BLVD / LEMON HILL AVE;6;TOWED/STORED VEH-14602/6;7000;1
20.01.2006 10:00;3568 26TH AVE;6;459 PC  BURGLARY RESIDENCE;2204;6
20.01.2006 10:00;1689 ARDEN WAY;2;484 PC   PETTY THEFT/INSIDE;2308;1
20.01.2006 10:00;1900 MARCONI CIR;2;459 PC  BURGLARY BUSINESS;2203;7
20.01.2006 10:00;3203 LUSCUTOFF CT;6;273/6(A) PC VIO DV COURT ORDER;5007;1
20.01.2006 10:00;625 DISPLAY WAY;2;TOWED/STORED VEHICLE;7000;3
20.01.2006 10:08;6915 27TH ST;4;TOWED/STORED VEHICLE;7000;1
20.01.2006 10:12;2782 GROVE AVE;2;10851 VC AUTO THEFT LOCATE;2404;3
20.01.2006 10:19;3731 MADRONE WAY;1;5150 WI DANGER SELF/OTHERS;7000;5
20.01.2006 10:25;37TH ST / 2ND AVE;6;TOWED/STORED VEH-14602/6;7000;10
20.01.2006 10:27;1628 GRAND AVE;2;10851 VC AUTO THEFT LOCATE;2404;7
20.01.2006 10:53;5400 LOWELL ST;6;10851 VC AUTO THEFT LOCATE;2404;10
20.01.2006 11:00;5312 57TH ST;6;1708 US   THEFT OF MAIL;2310;1
20.01.2006 11:05;14TH AVE / FRANKLIN BLVD;4;TOWED/STORED VEH-14602/6;7000;4
20.01.2006 11:07;6355 LOCHINVAR WAY;5;459 PC  BURGLARY RESIDENCE;2204;8
20.01.2006 11:13;4450 EL CENTRO RD;1;459 PC  BURGLARY RESIDENCE;2204;9
20.01.2006 11:14;FRANKLIN BLVD / 20TH AVE;4;TOWED/STORED VEHICLE;7000;4
20.01.2006 11:16;FRANKLIN BLVD / 13TH AVE;4;TOWED/STORED VEH-14602/6;7000;8
20.01.2006 11:17;86 0ANGEL ISLAND CIR;4;459 PC  BURGLARY RESIDENCE;2204;4
20.01.2006 11:30;1905 16TH ST;3;484 PC PETTY THEFT;2399;8
20.01.2006 11:42;SUTTERVILLE RD / FRANKLIN BLVD;4;TOWED/STORED VEH-14602/6;7000;8
20.01.2006 11:45;1026 0ARCADE BLVD;2;10851 VC AUTO THEFT LOCATE;2404;7
20.01.2006 12:00;4600 BROADWAY;6;NON INJ HR/MAIL OUT REPORT;7000;6
20.01.2006 12:00;4018 50TH ST;6;10851(A)VC TAKE VEH W/O OWNER;2404;4
20.01.2006 12:00;3137 PALMER ST;2;484 PETTY THEFT/LICENSE PLATE;2399;10
20.01.2006 12:00;4800 FRANKLIN BLVD;4;LOST PROPERTY - I RPT;7000;6
20.01.2006 12:00;65TH STREET EXPY / FRUITRIDGE RD;6;459 PC  BURGLARY VEHICLE;2299;6
20.01.2006 12:00;1820 FRIENZA AVE;2;459 PC  BURGLARY BUSINESS;2203;8
20.01.2006 12:00;2414 CAPITOL AVE;3;459 PC  BURGLARY VEHICLE;2299;10
20.01.2006 12:11;SUTTERVILLE RD / FREEPORT BLVD;4;TRAFFIC-ACCIDENT-NON INJURY;5400;6
20.01.2006 12:15;7700 FOLSOM BLVD;3;MISSING PERSON;7000;7
20.01.2006 12:15;1600 VALLEJO WAY;4;243/6 0BATTERY SCHOOL EMPLOYEE;1313;5
20.01.2006 12:18;CORMORANT WAY / ROYALE RD;2;10851 VC AUTO THEFT LOCATE;2404;3
20.01.2006 12:30;BERCUT DR / RICHARDS BLVD;3;484G(B) PC ACCESS CARD FRAUD;2605;1
20.01.2006 12:30;3701 J ST;3;20002(A) HIT/RUN;5401;5
20.01.2006 13:00;1342 PALOMAR CIR;4;MISSING PERSON;7000;1
20.01.2006 13:01;FRANKLIN BLVD / 21ST AVE;4;TOWED/STORED VEH-14602/6;7000;10
20.01.2006 13:02;3301 FONG RANCH RD;1;VANDALISM - I RPT;7000;10
20.01.2006 13:30;5351 47TH AVE;6;466 0PC   POSS OF BURG TOOLS;222006;5
20.01.2006 13:37;1000 FLORIN RD;4;666 0PC PETTY THEFT W/PRI CONV;2399;1
20.01.2006 13:40;3436 0MARYSVILLE BLVD;2;459 PC  BURGLARY RESIDENCE;2204;7
20.01.2006 13:41;2250 68TH AVE;5;JUVENILE DISURBANCE - I RPT;7000;8
20.01.2006 13:45;BALSAM ST / RENE AVE;2;10851 VC AUTO THEFT LOCATE;2404;10
20.01.2006 14:00;4655 FRUITRIDGE RD;6;594(B)(2)(A) VANDALISM/ -$400;2999;2
20.01.2006 14:00;2250 68TH AVE;5;594(B)(2)(A)VANDALISM GRAF-400;2999;4
20.01.2006 14:10;32ND ST / 21ST AVE;4;TOWED/STORED VEHICLE;7000;4
20.01.2006 14:14;3500 FLORIN RD;5;451(D) PC  ARSON OF PROPERTY;2099;9
20.01.2006 14:16;21ST ST / X ST;4;TRAFFIC-ACCIDENT INJURY;5400;5
20.01.2006 14:22;2232 KENWORTHY WAY;5;10851 VC AUTO THEFT LOCATE;2404;2
20.01.2006 14:23;2500 NEW MARKET DR;1;484 PC PETTY THEFT;2399;1
20.01.2006 14:30;320066 0FREEPORT BLVD;4;626/10(A) PC POSS WPN SCHL ZN;5212;9
20.01.2006 14:43;3500 FLORIN RD;5;415(1) PC DISTURB PEACE/FIGHT;5311;5
20.01.2006 14:47;KENWOOD ST / ARCADE BLVD;2;TRAFFIC-ACCIDENT INJURY;5400;9
20.01.2006 14:47;7662 BLUEBROOK WAY;5;10851 VC AUTO THEFT LOCATE;2404;3
20.01.2006 14:50;1651 ARDEN WAY;2;484 PETTY THEFT-SHOPLIFT;2303;4
20.01.2006 15:00;RIO LINDA BLVD / ACACIA AVE;2;14601/1(A) VC LIC SUSP OTHER;5499;9
20.01.2006 15:00;56TH ST / H ST;3;243(E)1 BATTERY NONCOHAB SPOUS;1315;6
20.01.2006 15:00;FRONT ST / NEASHAM CIR;3;10851(A)VC TAKE VEH W/O OWNER;2404;3
20.01.2006 15:00;BROADWAY / 36TH ST;6;TRAFFIC-ACCIDENT-NON INJURY;5400;8
20.01.2006 15:00;FOLSOM BLVD / BICENTENNIAL CIR;3;TOWED/STORED VEHICLE;7000;6
20.01.2006 15:05;N 16TH ST / 16TH ST;3;TRAFFIC-ACCIDENT-NON INJURY;5400;8
20.01.2006 15:10;601 ALAMOS AVE;2;12101(B)1)PC MINOR POSS AMMO;5212;10
20.01.2006 15:10;5637 MACK RD;5;211 PC  ROBBERY UNSPECIFIED;1299;6
20.01.2006 15:11;BROADWAY / 19TH ST;4;11350(A)HS POSS CNTRL SUBST;3532;2
20.01.2006 15:30;4400 7TH AVE;6;MISSING PERSON;7000;10
20.01.2006 15:30;6700 21ST AVE;6;459 PC  BURGLARY BUSINESS;2203;5
20.01.2006 15:30;3671 BUSINESS DR;6;459 PC  BURGLARY BUSINESS;2203;9
20.01.2006 15:30;8585 MORRISON CREEK DR;6;487(A) PC GRAND THEFT;2303;2
20.01.2006 15:30;5410 BONNIEMAE WAY;6;LOST PROPERTY - I RPT;7000;9
20.01.2006 15:34;13TH ST / E ST;3;11364 HS POSS DRUG PARAPH;3599;1
20.01.2006 15:36;6879 14TH AVE;6;20002(A) HIT/RUN;5401;10
20.01.2006 15:36;6879 14TH AVE;6;GANG ACTIVITY - I RPT;7000;3
20.01.2006 15:44;2313 LARAMIE LN;2;212/5(A)ROBBERY-INHAB DWELLING;1299;9
20.01.2006 15:50;2315 34TH ST;6;242 PC  BATTERY CIVILIAN;1313;2
20.01.2006 16:00;6921 MESA GRANDE CT;6;MISSING PERSON;7000;8
20.01.2006 16:00;8001 BRUCEVILLE RD;5;MISSING PERSON;7000;1
20.01.2006 16:00;8001 BRUCEVILLE RD;5;MISSING PERSON;7000;9
20.01.2006 16:00;8001 BRUCEVILLE RD;5;MISSING PERSON;7000;10
20.01.2006 16:00;2775 GREYMERE WAY;1;10851(A)VC TAKE VEH W/O OWNER;2404;10
20.01.2006 16:00;120 MAIN AVE;2;459 PC  BURGLARY BUSINESS;2203;3
20.01.2006 16:00;2608 17TH ST;4;487(A) PC GRAND THEFT;2303;9
20.01.2006 16:07;4740 FREEPORT BLVD;4;476 0PC PASS FICTICIOUS CHECK;2501;7
20.01.2006 16:30;1105 L ST;3;484G(B) PC ACCESS CARD FRAUD;2605;10
20.01.2006 16:30;1000 ALAMOS AVE;2;484 PC   PETTY THEFT/INSIDE;2308;1
20.01.2006 16:33;8TH AVE / MARTIN LUTHER KING JR BLVD;6;TRAFFIC-ACCIDENT INJURY;5400;6
20.01.2006 16:37;5 PASTURE CT;1;CASUALTY REPORT;7000;6
20.01.2006 16:38;STOCKTON BLVD / 3RD AVE;6;10851 VC AUTO THEFT LOCATE;2404;10
20.01.2006 16:45;1118 7TH ST;3;SUSP PERS-NO CRIME - I RPT;7000;8
20.01.2006 16:46;63 DEAN RD;2;CASUALTY REPORT;7000;9
20.01.2006 16:50;7543 MEADOWAIR WAY;5;10851 VC AUTO THEFT LOCATE;2404;4
20.01.2006 17:00;7316 0MANDY DR;5;459 PC  BURGLARY RESIDENCE;2204;9
20.01.2006 17:00;2913 MARYSVILLE BLVD;2;MISSING PERSON;7000;4
20.01.2006 17:07;F ST / 30TH ST;3;TOWED/STORED VEHICLE;7000;5
20.01.2006 17:15;7TH ST / L ST;3;647(F) PC DIP - DISORDERLY;5311;1
20.01.2006 17:16;RIVERSIDE BLVD / BROADWAY;4;9/04/050 A DRINKING IN PUBLIC;7399;5
20.01.2006 17:22;GARDENDALE RD / SPRINGMAN ST;5;14601/1(A) VC LIC SUSP OTHER;5499;4
20.01.2006 17:30;2696 0STONECREEK DR;1;THREATS - I RPT;7000;4
20.01.2006 17:31;GRANDSTAFF DR / LINDBROOK WAY;5;4463(A)(1) VC ALTER REG;5499;10
20.01.2006 17:35;E ST / 14TH ST;3;148/9 PC FALSE ID TO OFFICER;4803;7
20.01.2006 17:35;6205 RIVERSIDE BLVD;4;594(B)(2)(A) VANDALISM/ -$400;2999;3
20.01.2006 17:36;6 0SEA ANCHOR CT;2;5150 WI DANGER SELF/OTHERS;7000;5
20.01.2006 17:37;FAIRGROUNDS DR / ARENA CT;6;451(D) PC  ARSON OF PROPERTY;2099;3
20.01.2006 17:40;5500 19TH AVE;6;10851 VC AUTO THEFT LOCATE;2404;5
20.01.2006 17:45;424 HOWE AVE;3;TRAFFIC-ACCIDENT-NON INJURY;5400;5
20.01.2006 17:50;1689 ARDEN WAY;2;NON INJ HR/MAIL OUT REPORT;7000;9
20.01.2006 18:00;7646 0NIXOS WY;4;484 PETTY THEFT/LICENSE PLATE;2399;6
20.01.2006 18:00;150 FAIRGROUNDS DR;6;10851(A)VC TAKE VEH W/O OWNER;2404;9
20.01.2006 18:00;4981 PRISCILLA LANE;6;11377(A)HS POSS AMPHETAMINES;3572;3
20.01.2006 18:00;7840 CENTER PKWY;5;10851(A)VC TAKE VEH W/O OWNER;2404;8
20.01.2006 18:00;1 CLAUSS CT;6;459 PC  BURGLARY VEHICLE;2299;8
20.01.2006 18:00;2914 11TH AVE;4;594(B)(1)PC  VANDALISM +$400;2999;7
20.01.2006 18:06;ARDEN WAY / DEL PASO BLVD;2;12025(A)2)CONCL GUN ON PER/MSD;5202;8
20.01.2006 18:12;7860 TIERRA WOOD WAY;6;594(B)(2)(A) VANDALISM/ -$400;2999;6
20.01.2006 18:15;34 YAHI CT;1;20002(A) HIT/RUN;5401;7
20.01.2006 18:21;197 FAIRGROUNDS DR;6;368(E) THEFT OF ELDER <$400;2399;5
20.01.2006 18:29;3501 24TH AVE;6;PROB VIOLA/FEL-MISD - I RPT;7000;2
20.01.2006 18:36;GRANDSTAFF DR / ALVERN WAY;5;TOWED/STORED VEH-14602/6;7000;5
20.01.2006 18:41;MACK RD / CENTER PKWY;5;COLLISION/ACCIDENT BOATS;5404;8
20.01.2006 18:45;598 EL CAMINO AVE;2;273/6(A) PC VIO DV COURT ORDER;5007;10
20.01.2006 18:48;CENTER PKWY / CALVINE RD;5;148/9 PC FALSE ID TO OFFICER;4803;5
20.01.2006 18:48;39TH ST / STOCKTON BLVD;6;TOWED/STORED VEH-14602/6;7000;6
20.01.2006 18:58;2398 NORTHGATE BLVD;1;ROBBERY - I RPT;7000;1
20.01.2006 19:00;6287 GLORIA DR;4;211 PC  ROBBERY UNSPECIFIED;1299;2
20.01.2006 19:00;1319 30TH ST;3;484 PETTY THEFT/LICENSE PLATE;2399;6
20.01.2006 19:00;9TH ST / L ST;3;NON INJ HR/MAIL OUT REPORT;7000;6
20.01.2006 19:00;511 Q ST;3;459 PC  BURGLARY VEHICLE;2299;4
20.01.2006 19:13;2621 D ST;3;NEIGHBORHOOD DISTURBANCE-I RPT;7000;5
20.01.2006 19:14;1828 H ST;3;ACCIDENTAL FIRES/ARSON -I RPT;7000;9
20.01.2006 19:15;W RIVER DR / ORCHARD LN;1;484 PC  PETTY THEFT/ OUTSIDE;2309;5
20.01.2006 19:18;20TH AVE / 36TH ST;6;23152(A) VC DUI-ALCOHOL/DRUGS;5404;3
20.01.2006 19:21;POTOMAC AVE / NORTHGATE BLVD;1;11357(B)HS POSS -28/5GR MARIJ;3562;9
20.01.2006 19:44;2001 MIDDLEBERRY RD;2;CHILD WELFARE - I RPT;7000;2
20.01.2006 19:46;11TH ST / D ST;3;11364 HS POSS DRUG PARAPH;3599;3
20.01.2006 19:50;909 I ST;3;TOWED/STORED VEHICLE;7000;2
20.01.2006 19:57;5100 CAMINO ROYALE DR;5;459 PC  BURGLARY RESIDENCE;2204;10
21.01.2006 00:00;3421 AUBURN BLVD;2;459 PC  BURGLARY BUSINESS;2203;2
21.01.2006 00:00;3421 AUBURN BLVD;2;10851(A)VC TAKE VEH W/O OWNER;2404;6
21.01.2006 00:00;251 MCDANIEL CIR;2;459 PC  BURGLARY VEHICLE;2299;2
21.01.2006 00:00;1400 RESPONSE RD;2;459 PC  BURGLARY VEHICLE;2299;3
21.01.2006 00:00;6259 JACINTO AVE;5;459 PC  BURGLARY VEHICLE;2299;3
21.01.2006 00:00;2418 P ST;3;459 PC  BURGLARY RESIDENCE;2204;1
21.01.2006 00:00;2918 CHATEAU MONTELENA WAY;1;594(B)(2)(A) VANDALISM/ -$400;2999;2
21.01.2006 00:01;6503 HITCHCOCK WAY;5;484 PETTY THEFT/LICENSE PLATE;2399;2
21.01.2006 00:01;4900 NATOMAS BLVD;1;484 PETTY THEFT/LICENSE PLATE;2399;8
21.01.2006 00:01;22 CAPRICE CT;5;HARASSMENT - I RPT;7000;6
21.01.2006 00:01;3173 C ST;3;459 PC  BURGLARY VEHICLE;2299;2
21.01.2006 00:01;7TH ST / K ST;3;484J PC PUBLISH CARD INFO;2605;9
21.01.2006 00:01;2315 STOCKTON BLVD;6;484 PC PETTY THEFT;2399;2
21.01.2006 00:01;1410 G ST;3;487(D)GRAND THEFT FIREARM/ANIM;2399;1
21.01.2006 00:01;6111 15TH AVE;6;459 PC  BURGLARY VEHICLE;2299;9
21.01.2006 00:04;DEL PASO BLVD / FRIENZA AVE;2;12020(A)(4) PC DIRK/DAGGER;5212;6
21.01.2006 00:11;FAIRFIELD ST / ELEANOR AVE;2;11377(A)HS POSS AMPHETAMINES;3572;9
21.01.2006 00:13;4127 SANTA ROSA AVE;6;NARCOTICS SUSP/EVID/ACT- I RPT;7000;10
21.01.2006 00:15;BROADWAY / 23RD ST;4;FOUND PROPERTY - I RPT;7000;10
21.01.2006 00:30;720 HARRIS AVE;2;10851(A)VC TAKE VEH W/O OWNER;2404;4
21.01.2006 00:30;6441 ROMACK CIR;4;243(E)1 BATTERY NONCOHAB SPOUS;1315;6
21.01.2006 00:39;3911 BALSAM ST;2;9/40/020(A) JUVENILE CURFEW;7399;7
21.01.2006 00:40;1116 015TH ST;3;CASUALTY REPORT;7000;9
21.01.2006 00:45;40TH ST / 8TH AVE;6;TOWED/STORED VEH-14602/6;7000;10
21.01.2006 00:58;3430 STARSTONE WAY;5;10851 VC AUTO THEFT LOCATE;2404;8
21.01.2006 01:00;715 L ST;3;MISSING PERSON LOCATE O/S ASSI;7000;10
21.01.2006 01:00;4500 TRUXEL RD;1;459 PC  BURGLARY VEHICLE;2299;4
21.01.2006 01:00;7704 RIVER LANDING DR;4;487(A) PC GRAND THEFT;2303;1
21.01.2006 01:24;1200 RUDGER WAY;1;243(E)1 BATTERY NONCOHAB SPOUS;1315;7
21.01.2006 01:27;NORTHGATE BLVD / GARDEN HWY;1;TRAFFIC-ACCIDENT-NON INJURY;5400;7
21.01.2006 01:32;1010 FAIRWEATHER DR;1;647(F) PC DIP - DISORDERLY;5311;10
21.01.2006 01:43;1919 71ST AVE;5;10851(A)VC TAKE VEH W/O OWNER;2404;7
21.01.2006 01:45;5483 CARLSON DR;3;MISSING PERSON;7000;3
21.01.2006 02:00;222006 07TH AVE;4;459 PC  BURGLARY VEHICLE;2299;5
21.01.2006 02:19;3331 SAN CARLOS WAY;6;ACCIDENTAL FIRES/ARSON -I RPT;7000;10
21.01.2006 02:43;36TH ST / 4TH AVE;6;496(A) RECEIVE STOLEN PROPERTY;2803;7
21.01.2006 03:00;8180 LA RIVIERA DR;3;10851(A)VC TAKE VEH W/O OWNER;2404;9
21.01.2006 03:00;2635 FAIRFIELD ST;2;10851(A)VC TAKE VEH W/O OWNER;2404;3
21.01.2006 03:12;7089 EL SERENO CIR;4;484J PC PUBLISH CARD INFO;2605;9
21.01.2006 03:41;39TH ST / N ST;3;11377(A)HS POSS AMPHETAMINES;3572;5
21.01.2006 03:42;MEADOWVIEW RD / DETROIT BLVD;5;23152(A) VC DUI-ALCOHOL/DRUGS;5404;10
21.01.2006 04:16;3330 WINTER PARK DR;1;20002(A) HIT/RUN;5401;2
21.01.2006 04:20;3471 MABEL ST;2;10851(A)VC TAKE VEH W/O OWNER;2404;6
21.01.2006 04:52;2562 TAFT ST;2;594(B)(2)(A) VANDALISM/ -$400;2999;7
21.01.2006 05:14;2405 Q ST;3;TOWED/STORED VEHICLE;7000;1
21.01.2006 05:46;1417 R ST;3;MISSING PERSON;7000;4
21.01.2006 05:50;2409 N ST;3;459 PC  BURGLARY RESIDENCE;2204;5
21.01.2006 06:00;1901 ARDEN WAY;2;459 PC  BURGLARY VEHICLE;2299;3
21.01.2006 06:04;7225 DRESHER PARK WAY;6;20002(A) HIT/RUN;5401;5
21.01.2006 06:06;29TH ST / E ST;3;TOWED/STORED VEHICLE;7000;1
21.01.2006 07:00;3417 JOLA CIR;5;MISSING PERSON;7000;6
21.01.2006 07:03;5641 53RD ST;6;11377(A)HS POSS AMPHETAMINES;3572;7
21.01.2006 07:05;1319 30TH ST;3;NARCOTICS SUSP/EVID/ACT- I RPT;7000;1
21.01.2006 07:05;7070 CASA DEL SOL WAY;6;10851(A)VC TAKE VEH W/O OWNER;2404;9
21.01.2006 07:30;24TH ST / FLORIN RD;4;TOWED/STORED VEH-14602/6;7000;4
21.01.2006 07:50;6267 JACINTO AVE;5;10851(A)VC TAKE VEH W/O OWNER;2404;6
21.01.2006 08:00;1040 SONOMA AVE;2;10851(A)VC TAKE VEH W/O OWNER;2404;9
21.01.2006 08:00;2234 COROVAL DR;1;10851(A)VC TAKE VEH W/O OWNER;2404;9
21.01.2006 08:00;1390 RESPONSE RD;2;459 PC  BURGLARY VEHICLE;2299;9
21.01.2006 08:13;POCKET RD / FREEPORT BLVD;5;TOWED/STORED VEHICLE;7000;10
21.01.2006 08:15;7850 COLLEGE TOWN DR;3;215(A) PC    CARJACKING;1212;10
21.01.2006 08:15;3500 FLORIN RD;5;243/2(A)(1) BATT/SCHOOL INJURY;1315;6
21.01.2006 08:26;STOCKTON BLVD / 14TH AVE;6;TOWED/STORED VEHICLE;7000;3
21.01.2006 09:00;1822 DEL PASO BLVD;2;11364 HS POSS DRUG PARAPH;3599;1
21.01.2006 09:00;400 BANNON ST;3;ROBBERY - I RPT;7000;8
21.01.2006 09:22;2730 FLORIN RD;5;NEIGHBORHOOD DISTURBANCE-I RPT;7000;5
21.01.2006 09:35;236 0JIBBOOM ST;3;211 PC  ROBBERY UNSPECIFIED;1299;7
21.01.2006 10:00;6700 21ST AVE;6;459 PC  BURGLARY VEHICLE;2299;8
21.01.2006 10:00;100 BICENTENNIAL CIR;3;459 PC  BURGLARY VEHICLE;2299;5
21.01.2006 10:00;2505 RIVERSIDE BLVD;4;10851(A)VC TAKE VEH W/O OWNER;2404;1
21.01.2006 10:07;GRAVES AVE / MABEL ST;2;TOWED/STORED VEH-14602/6;7000;9
21.01.2006 10:26;627 30TH ST;3;10855 VC LSE/RENT NOT RETURNED;2404;2
21.01.2006 10:30;5103 ADAMSTOWNE WAY;1;10851(A)VC TAKE VEH W/O OWNER;2404;7
21.01.2006 10:30;3198 WESTERN AVE;2;459 PC  BURGLARY RESIDENCE;2204;5
21.01.2006 10:45;2755 OAKMONT ST;2;10851(A)VC TAKE VEH W/O OWNER;2404;9
21.01.2006 10:56;15 MEADOWSTONE CT;5;647(F) PC DIP - DISORDERLY;5311;6
21.01.2006 11:00;601 ALHAMBRA BLVD;3;459 PC  BURGLARY BUSINESS;2203;9
21.01.2006 11:09;3555 AUBURN BLVD;2;VANDALISM - I RPT;7000;5
21.01.2006 11:30;7TH ST / K ST;3;NON INJ HR/MAIL OUT REPORT;7000;2
21.01.2006 11:45;1625 H ST;3;10851(A)VC TAKE VEH W/O OWNER;2404;9
21.01.2006 11:50;6866 0CARNATION AVE;4;FAMILY DISTURBANCE - I RPT;7000;5
21.01.2006 12:00;4500 TRUXEL RD;1;10851(A)VC TAKE VEH W/O OWNER;2404;3
21.01.2006 12:00;2825 ALTOS AVE;2;484 PETTY THEFT/LICENSE PLATE;2399;9
21.01.2006 12:00;1624 JANRICK AVE;5;459 PC  BURGLARY RESIDENCE;2204;10
21.01.2006 12:00;4319 13TH AV;6;484 PC   PETTY THEFT/INSIDE;2308;6
21.01.2006 12:02;415 12TH ST;3;TRAFFIC-ACCIDENT-NON INJURY;5400;1
21.01.2006 12:08;5631 53RD ST;6;11350(A)HS POSS CNTRL SUBST;3532;3
21.01.2006 12:20;W EL CAMINO AVE / E LEVEE RD;1;11350(B)HS POSSESS QUAALUDES;3582;8
21.01.2006 12:30;6685 STOCKTON BLVD;6;484G(B) PC ACCESS CARD FRAUD;2605;3
21.01.2006 12:45;6411 ROMACK CIR;4;273/6(A) PC VIO DV COURT ORDER;5007;4
21.01.2006 12:51;BIGLER WAY / MARTIN LUTHER KING JR BLVD;6;20002(A) HIT/RUN;5401;3
21.01.2006 12:59;5610 STOCKTON BLVD;6;TRAFFIC-ACCIDENT-NON INJURY;5400;3
21.01.2006 13:00;1500 A ST;3;10851(A)VC TAKE VEH W/O OWNER;2404;6
21.01.2006 13:20;1689 ARDEN WAY;2;459 PC  BURGLARY VEHICLE;2299;9
21.01.2006 13:46;3600 52ND ST;6;243(E)1 BATTERY NONCOHAB SPOUS;1315;3
21.01.2006 14:00;1021 ANDY CIR;2;MISSING PERSON;7000;10
21.01.2006 14:00;986 0SUNWOOD WAY;4;459 PC  BURGLARY RESIDENCE;2204;8
21.01.2006 14:00;4016 0SAN CARLOS WAY;6;1708 US   THEFT OF MAIL;2310;9
21.01.2006 14:00;2955 FREEPORT BLVD;4;487(A) GRAND THEFT-COIN MACHIN;2307;4
21.01.2006 14:10;MACK RD / CENTER PKWY;5;23152(A) VC DUI-ALCOHOL/DRUGS;5404;9
21.01.2006 14:21;7300 WYNDHAM DR;5;211 PC ROBBERY-PURSE SNATCH;1210;5
21.01.2006 14:25;HARRIS AVE / VERN ST;2;TOWED/STORED VEHICLE;7000;2
21.01.2006 14:30;MARYSVILLE BLVD / GRAND AVE;2;484 PETTY THEFT/LICENSE PLATE;2399;8
21.01.2006 14:51;43RD ST / 8TH AVE;6;211 PC  ROBBERY UNSPECIFIED;1299;8
21.01.2006 15:00;1695 ARDEN WAY;2;484 PETTY THEFT-SHOPLIFT;2303;1
21.01.2006 15:00;6294 FENNWOOD CT;4;459 PC  BURGLARY-UNSPECIFIED;2299;5
